scorer,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000
bodyparts,nose,nose,nose,head,head,head,soine1,soine1,soine1,spine2,spine2,spine2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
122,377.81182861328125,323.2651062011719,0.0004049331182613969,373.36614990234375,368.2397155761719,0.05824097618460655,381.35101318359375,353.122802734375,0.9999990463256836,375.78851318359375,325.62933349609375,1.0
123,377.5652770996094,323.00958251953125,0.00035643778392113745,373.4705505371094,367.848388671875,0.06664741784334183,381.6566162109375,353.12542724609375,0.9999986886978149,375.37335205078125,325.4023742675781,1.0
124,377.01373291015625,323.2108154296875,0.0003779347171075642,373.1847839355469,367.8387756347656,0.062022458761930466,381.4776306152344,353.54608154296875,0.999998927116394,374.864990234375,325.93450927734375,1.0
125,376.3541564941406,323.3756408691406,0.0003169634728692472,373.0652770996094,367.60906982421875,0.0429854653775692,381.35186767578125,354.0189514160156,0.9999992847442627,374.2959899902344,326.1914367675781,1.0
126,373.19232177734375,325.8057861328125,0.0003922917239833623,373.7092590332031,367.6813659667969,0.03692774102091789,381.3288269042969,354.11456298828125,0.9999995231628418,374.0758056640625,326.99945068359375,1.0
127,372.90576171875,325.8808288574219,0.0003508057852741331,374.074951171875,367.6140441894531,0.018813204020261765,381.439697265625,354.6738586425781,0.9999995231628418,373.3872375488281,327.4029235839844,1.0
128,371.27099609375,325.74462890625,0.0006814019288867712,373.8465881347656,367.17340087890625,0.024909058585762978,380.68536376953125,354.59942626953125,0.9999995231628418,371.376708984375,327.778564453125,1.0
129,370.1595153808594,326.4529113769531,0.0006555282161571085,374.3664245605469,367.3701477050781,0.018556805327534676,380.3750305175781,354.824462890625,0.9999995231628418,369.4990234375,328.6025390625,1.0
130,370.4121398925781,326.2440490722656,0.0006144169019535184,374.2149963378906,367.1693420410156,0.013180791400372982,380.0184631347656,354.7767028808594,0.9999992847442627,369.80999755859375,328.48699951171875,1.0
131,371.7066345214844,325.5863342285156,0.0007705196621827781,374.1403503417969,367.4971923828125,0.009425224736332893,380.3960266113281,354.6917419433594,0.9999992847442627,371.6307067871094,327.99664306640625,1.0
132,371.1352844238281,325.6803894042969,0.0007812726544216275,374.72088623046875,366.88189697265625,0.00977975595742464,380.9259033203125,354.2781066894531,0.9999992847442627,371.3130187988281,328.1421813964844,1.0
133,370.936279296875,326.0369567871094,0.0008692170958966017,375.24700927734375,367.057373046875,0.007303541526198387,381.0684509277344,354.57025146484375,0.9999994039535522,370.9862060546875,328.5596008300781,1.0
134,370.98095703125,326.1601867675781,0.0008558006957173347,375.32818603515625,367.02679443359375,0.005883870646357536,381.1659851074219,354.75531005859375,0.9999994039535522,371.0372009277344,328.5693054199219,1.0
135,371.2886657714844,326.42620849609375,0.0008612062665633857,375.57183837890625,366.8000183105469,0.0059212371706962585,381.23272705078125,354.9138488769531,0.9999995231628418,371.4819641113281,328.68463134765625,1.0
136,371.3269348144531,326.6656188964844,0.0008169381180778146,375.5334167480469,367.17449951171875,0.0071265860460698605,381.3827209472656,355.10357666015625,0.9999995231628418,371.66912841796875,328.8009338378906,1.0
137,372.05401611328125,327.10992431640625,0.0007636112859472632,375.78076171875,366.9537048339844,0.005592138972133398,381.96807861328125,355.43853759765625,0.9999995231628418,372.36419677734375,329.0940856933594,1.0
138,372.1459655761719,327.3309631347656,0.0007048051920719445,375.5503845214844,367.3206787109375,0.007321181241422892,382.132568359375,355.2809753417969,0.9999992847442627,372.51287841796875,329.37042236328125,1.0
139,372.2171630859375,327.5002746582031,0.0006603734800592065,375.9284362792969,367.1156921386719,0.006946376524865627,382.2857971191406,355.3490295410156,0.9999992847442627,372.7671203613281,329.55859375,1.0
140,371.83819580078125,327.8849182128906,0.0005674395360983908,375.6728820800781,366.90057373046875,0.0034017846919596195,382.5029296875,356.1206359863281,0.9999994039535522,372.7890930175781,330.364501953125,1.0
141,394.0654602050781,343.9541320800781,0.0005725749651901424,388.98065185546875,354.32965087890625,0.0036183297634124756,382.7522277832031,356.82281494140625,0.9999995231628418,373.3741760253906,330.9604187011719,1.0
142,393.9244384765625,343.2884826660156,0.0006772775086574256,389.1815185546875,354.19073486328125,0.0053057437762618065,382.6795654296875,357.4622802734375,0.9999994039535522,373.46514892578125,331.618896484375,1.0
143,394.16851806640625,343.0670471191406,0.0005599478608928621,389.46319580078125,353.73797607421875,0.0074248784221708775,382.5168151855469,357.4591369628906,0.9999995231628418,373.3702697753906,331.8218078613281,1.0
144,371.4878234863281,327.9960632324219,0.00030007914756424725,374.96337890625,368.4875183105469,0.014933926984667778,382.6964111328125,356.526611328125,0.9999991655349731,373.4585266113281,331.5802307128906,1.0
145,371.4617919921875,328.0230712890625,0.0002961436694022268,374.9327697753906,368.3659973144531,0.012954920530319214,382.7573547363281,356.5854187011719,0.9999991655349731,373.4313659667969,331.59552001953125,1.0
146,371.7805480957031,327.9393615722656,0.00037979622720740736,374.8573913574219,368.4045104980469,0.01322219893336296,382.6794128417969,356.46722412109375,0.9999991655349731,373.42138671875,331.154296875,1.0
147,394.2655334472656,344.02996826171875,0.0003855483082588762,374.9001159667969,368.44781494140625,0.012566320598125458,382.635986328125,356.3985900878906,0.9999992847442627,373.441162109375,331.1981201171875,1.0
148,394.21258544921875,343.75140380859375,0.00039572661626152694,374.7073669433594,368.29925537109375,0.009197360835969448,382.6580505371094,356.46234130859375,0.999998927116394,373.4068298339844,331.19140625,1.0
149,393.88153076171875,343.26190185546875,0.00037398291169665754,374.6728515625,368.4806823730469,0.004881730303168297,382.7067565917969,356.6741027832031,0.9999986886978149,373.94708251953125,331.20257568359375,1.0
150,372.1244812011719,327.8359069824219,0.0003272867761552334,374.5342712402344,368.5599670410156,0.004804246127605438,382.5271301269531,356.6510925292969,0.9999988079071045,373.8417053222656,331.09222412109375,1.0
151,372.40301513671875,327.8664245605469,0.0003682952665258199,374.78997802734375,368.63360595703125,0.0061023784801363945,382.91119384765625,356.5328063964844,0.9999986886978149,373.9013671875,330.7947082519531,1.0
152,393.964111328125,343.5571594238281,0.00029615696985274553,374.838623046875,368.9035339355469,0.005908948369324207,383.04949951171875,356.5191650390625,0.9999983310699463,374.3675842285156,330.7787780761719,1.0
153,394.19635009765625,344.00933837890625,0.00032782985363155603,380.372802734375,369.47369384765625,0.01118196826428175,383.162109375,356.2728271484375,0.9999985694885254,374.533935546875,330.7102355957031,1.0
154,372.33624267578125,327.8083190917969,0.0003326543665025383,380.4449768066406,369.3656921386719,0.013213337399065495,383.2298583984375,356.2398681640625,0.9999984502792358,373.9915466308594,330.90301513671875,1.0
155,372.20257568359375,327.8096923828125,0.00034700424293987453,380.6460876464844,369.3294372558594,0.008900641463696957,383.21270751953125,356.4912414550781,0.9999984502792358,373.969970703125,331.0104064941406,1.0
156,372.34326171875,328.025146484375,0.0003093718842137605,374.39337158203125,369.047119140625,0.0031729843467473984,383.4032897949219,357.63421630859375,0.9999974966049194,374.08349609375,331.2138671875,1.0
157,372.5581970214844,327.831298828125,0.00034739976399578154,374.6445007324219,369.0615539550781,0.0026716741267591715,383.443115234375,357.28717041015625,0.9999977350234985,374.0123596191406,330.8121032714844,1.0
158,372.8647155761719,327.6864318847656,0.0002834828046616167,380.7250671386719,369.48138427734375,0.0030191922560334206,383.5394592285156,357.2511291503906,0.9999983310699463,374.5205993652344,330.73577880859375,1.0
159,372.8984069824219,327.7359313964844,0.00025986836408264935,380.78607177734375,369.4855651855469,0.0031241048127412796,383.49951171875,357.1829528808594,0.9999983310699463,374.6334228515625,330.66485595703125,1.0
160,372.7298889160156,327.8404235839844,0.0003033416287507862,374.66534423828125,369.17840576171875,0.0026808364782482386,383.3997497558594,357.32415771484375,0.9999978542327881,374.1676025390625,330.6963806152344,1.0
161,372.38525390625,327.9576721191406,0.0002740020863711834,380.74444580078125,369.44873046875,0.003229353344067931,383.4583435058594,357.44635009765625,0.9999980926513672,374.20770263671875,331.27276611328125,1.0
162,372.80950927734375,327.8436279296875,0.00027939360006712377,380.9827575683594,369.5272521972656,0.0034873844124376774,383.6263122558594,357.3811340332031,0.9999984502792358,374.4295349121094,330.8121032714844,1.0
163,372.8641662597656,327.80389404296875,0.0002709300606511533,381.0736083984375,369.602294921875,0.004803053569048643,383.72576904296875,357.16796875,0.9999979734420776,374.5433654785156,330.7786560058594,1.0
164,372.61456298828125,327.92449951171875,0.00029993729549460113,381.02105712890625,369.65716552734375,0.00438859686255455,383.6606750488281,357.2248840332031,0.9999977350234985,374.3594665527344,330.89996337890625,1.0
165,372.58612060546875,327.9084777832031,0.0003032068780157715,381.0269470214844,369.5716857910156,0.003974370192736387,383.564453125,357.34075927734375,0.9999974966049194,374.36346435546875,330.8929443359375,1.0
166,372.6763610839844,327.854248046875,0.0002811486483551562,381.4490661621094,369.4332580566406,0.004184697289019823,383.9764404296875,357.41339111328125,0.9999971389770508,374.3671875,330.8634948730469,1.0
167,372.6852722167969,327.84124755859375,0.00027756771305575967,381.63446044921875,369.3173522949219,0.0034173910971730947,384.1248474121094,357.61187744140625,0.9999970197677612,374.3385009765625,330.8763732910156,1.0
168,372.5263366699219,327.4178771972656,0.00022750406060367823,381.6097717285156,368.1468811035156,0.00352354533970356,384.26580810546875,356.6865234375,0.9999982118606567,374.7314147949219,330.972900390625,1.0
169,372.4994812011719,327.4169616699219,0.00022869129315949976,381.698974609375,367.85516357421875,0.0036301075015217066,384.2319641113281,356.4120178222656,0.9999985694885254,374.7648620605469,330.9800109863281,1.0
170,383.01055908203125,365.4900207519531,0.00024564567138440907,381.9986877441406,367.5147705078125,0.0028408938087522984,384.3708190917969,356.3924560546875,0.9999979734420776,374.72515869140625,331.0838623046875,1.0
171,394.5293273925781,344.814208984375,0.00028990895953029394,384.53436279296875,368.4466857910156,0.0025933326687663794,384.42950439453125,356.55084228515625,0.9999988079071045,374.7184143066406,331.0547180175781,1.0
172,394.2034912109375,344.5716857910156,0.0002647603687364608,382.047607421875,368.0289306640625,0.0022851491812616587,384.4331359863281,356.5866394042969,0.9999984502792358,374.6782531738281,330.9119567871094,1.0
173,394.13525390625,344.4783630371094,0.00023571628844365478,382.0558166503906,368.2843017578125,0.002590315416455269,384.55718994140625,356.7027893066406,0.9999983310699463,375.0860595703125,330.6360168457031,1.0
174,394.3540344238281,344.73907470703125,0.00023188731574919075,382.0274963378906,368.1073913574219,0.0031061407644301653,384.6934814453125,356.7734680175781,0.999997615814209,375.2145080566406,330.4853210449219,1.0
175,372.9794921875,327.40716552734375,0.00021421776909846812,382.0634765625,368.24981689453125,0.0027556680142879486,384.62384033203125,356.88873291015625,0.9999982118606567,375.0260314941406,330.5370788574219,1.0
176,372.8538818359375,327.5157470703125,0.00023498049995396286,382.3990173339844,368.1126708984375,0.00236640777438879,384.5490417480469,356.93304443359375,0.9999980926513672,374.78265380859375,330.65948486328125,1.0
177,394.6588439941406,344.91510009765625,0.0002526011085137725,384.54345703125,368.43634033203125,0.002167179249227047,384.75579833984375,356.7510070800781,0.9999978542327881,374.80108642578125,330.681396484375,1.0
178,394.9435729980469,345.0319519042969,0.0002581422158982605,384.73358154296875,368.37408447265625,0.002563538495451212,384.7055358886719,356.5241394042969,0.9999980926513672,374.7398681640625,330.5753479003906,1.0
179,372.8186340332031,327.5265808105469,0.00024979966110549867,384.7369384765625,369.5225524902344,0.0028049801476299763,384.2929992675781,356.1083679199219,0.9999982118606567,374.78765869140625,330.5664367675781,1.0
180,372.964111328125,327.3084716796875,0.00026671119849197567,381.8530578613281,369.397705078125,0.003293262794613838,384.6502380371094,356.3906555175781,0.999998927116394,374.6942443847656,330.10455322265625,1.0
181,373.0147399902344,327.2239990234375,0.0002600048901513219,382.0079650878906,369.6280822753906,0.0032194224186241627,384.50927734375,355.6871032714844,0.9999991655349731,374.9059143066406,330.02386474609375,0.9999998807907104
182,373.111083984375,327.345947265625,0.0002339700295124203,382.117919921875,369.69873046875,0.0034967961255460978,384.689453125,355.61309814453125,0.9999992847442627,374.9881896972656,330.1106262207031,1.0
183,373.1629943847656,327.3317565917969,0.00023229247017297894,382.2574462890625,369.5943298339844,0.003004895756021142,384.7421875,355.6693115234375,0.9999992847442627,374.9842529296875,330.1430969238281,1.0
184,373.1651611328125,327.3580322265625,0.00022732606157660484,382.0979919433594,369.7294921875,0.0032845279201865196,384.6487731933594,355.7529602050781,0.9999992847442627,374.8926086425781,330.1563415527344,1.0
185,373.1510314941406,327.41204833984375,0.0002371260488871485,382.3001708984375,369.9469299316406,0.003920321818441153,384.8403625488281,355.64691162109375,0.9999994039535522,374.8896179199219,330.2366943359375,1.0
186,373.2066955566406,327.34271240234375,0.00022842217003926635,382.2482604980469,370.0723571777344,0.003831475507467985,384.8553161621094,355.75689697265625,0.9999994039535522,374.96942138671875,330.2091064453125,1.0
187,373.16827392578125,327.3680419921875,0.00022536175674758852,384.0207824707031,370.5321960449219,0.007293633185327053,384.62054443359375,355.13616943359375,0.9999991655349731,374.96881103515625,330.16888427734375,1.0
188,373.16583251953125,327.2840881347656,0.00021642538195010275,384.24310302734375,370.2569885253906,0.009569386020302773,384.58526611328125,354.89739990234375,0.9999992847442627,375.0133056640625,330.1878662109375,1.0
189,373.1111755371094,327.29058837890625,0.0001810056419344619,384.25628662109375,370.3868713378906,0.006396052893251181,384.7773132324219,355.0604248046875,0.9999992847442627,375.4454345703125,330.5543518066406,1.0
190,373.0230407714844,327.23956298828125,0.00017586711328476667,384.2220153808594,370.1160888671875,0.008065511472523212,384.5915832519531,354.7779541015625,0.999998927116394,375.338134765625,330.6119079589844,1.0
191,373.022705078125,327.1954345703125,0.00017460058734286577,384.3654479980469,369.3853454589844,0.006689703557640314,384.4920349121094,354.685791015625,0.9999991655349731,375.3843078613281,330.5813903808594,1.0
192,373.234130859375,327.21124267578125,0.00016589430742897093,384.36517333984375,369.0364685058594,0.002778068883344531,384.8751220703125,356.7281494140625,0.9999988079071045,375.3815612792969,330.4342041015625,1.0
193,373.2504577636719,327.2105712890625,0.0001681846333667636,384.4763488769531,369.2615966796875,0.0029924677219241858,384.20867919921875,355.5482482910156,0.999998927116394,375.4002380371094,330.4513854980469,1.0
194,372.92230224609375,327.46319580078125,0.00016385139315389097,384.2520751953125,369.2831726074219,0.0027716548647731543,384.79840087890625,357.0192565917969,0.999998927116394,375.3681945800781,331.024658203125,1.0
195,372.8782958984375,327.2768249511719,0.00016119697829708457,384.31353759765625,369.184326171875,0.0030310582369565964,384.7794189453125,356.8131408691406,0.9999988079071045,375.38568115234375,330.9718017578125,1.0
196,373.2663269042969,327.0865783691406,0.00020601644064299762,384.2662048339844,368.8039245605469,0.0032555258367210627,384.71234130859375,355.745361328125,0.9999985694885254,375.1921691894531,330.0513610839844,1.0
197,374.0121765136719,326.5680847167969,0.0002787823905237019,384.49365234375,369.0433349609375,0.003589249448850751,384.724609375,354.8735656738281,0.9999984502792358,376.3253173828125,328.3468322753906,0.9999998807907104
198,377.3720703125,324.83758544921875,0.0002996006514877081,384.42242431640625,368.7668151855469,0.0039072297513484955,384.18536376953125,354.1812744140625,0.9999980926513672,376.1185607910156,327.7922668457031,0.9999998807907104
199,395.871337890625,345.81195068359375,0.0003462402382865548,390.051025390625,353.760009765625,0.0018142098560929298,383.48931884765625,350.9554138183594,0.9999971389770508,375.9678955078125,326.4819030761719,1.0
200,396.09588623046875,346.0964660644531,0.0002592091332189739,376.2738037109375,366.4078369140625,0.0015922406455501914,383.816650390625,349.95660400390625,0.999998927116394,376.03460693359375,324.4736022949219,1.0
201,371.3835144042969,323.78448486328125,0.00025603914400562644,376.6473693847656,365.668701171875,0.0015847869217395782,383.6292724609375,348.731689453125,0.9999988079071045,375.4966735839844,322.4582214355469,1.0
202,369.4684143066406,321.3861083984375,0.00042987713823094964,377.26641845703125,364.5018005371094,0.0010690311901271343,383.79254150390625,346.84320068359375,0.999998927116394,375.3896789550781,318.4350280761719,1.0
203,367.76318359375,320.0189208984375,0.00040049408562481403,387.1881103515625,356.2106628417969,0.0022572544403374195,383.8992614746094,343.4505310058594,0.9999977350234985,374.7333679199219,315.41552734375,1.0
204,372.69036865234375,309.887939453125,0.0007037098985165358,387.94219970703125,352.0597229003906,0.08351921290159225,384.3570556640625,339.20477294921875,0.9999994039535522,374.04461669921875,311.8885803222656,1.0
205,398.818603515625,368.1063232421875,0.0038675812538713217,389.35894775390625,352.41961669921875,0.20093005895614624,384.0074768066406,338.3016052246094,0.9999996423721313,373.2529602050781,310.524658203125,1.0
206,400.845703125,366.9791564941406,0.5032366514205933,391.1342468261719,352.8659973144531,0.6366607546806335,383.2571716308594,335.3395690917969,0.9999994039535522,371.79046630859375,307.873291015625,1.0
207,403.025146484375,365.4107360839844,0.9607511162757874,393.2552490234375,351.4173889160156,0.9313777089118958,383.7626953125,333.9184265136719,0.9999998807907104,371.589599609375,306.50927734375,1.0
208,404.9253845214844,364.60400390625,0.9938315153121948,395.01837158203125,350.0437927246094,0.9960450530052185,384.1426086425781,333.1988830566406,0.9999998807907104,371.0156555175781,305.50555419921875,1.0
209,408.2969970703125,364.1750793457031,0.999980092048645,397.4996032714844,348.2437438964844,0.9999403953552246,384.39666748046875,331.8988342285156,0.9999998807907104,371.2091979980469,304.2584228515625,1.0
210,408.4292907714844,365.0563049316406,0.9999802112579346,397.6530456542969,348.41064453125,0.9999171495437622,384.5638122558594,331.1392517089844,1.0,370.9967041015625,303.21319580078125,1.0
